Sujet;Sujet_name;;Cible;Cible_name;Material;Material_name;Slope;Slope_name;Trial;Trial_name;Trials_All;Duration;Amplitude;Impact_Speed;Spatial_Error
12;sujet12;C;1;25;1;alu;3;p10;3;3;23;0.108;62.91487369;2.274039534;7.744035592
12;sujet12;C;1;25;1;alu;3;p10;4;4;24;0.088;71.23502715;2.148183971;-21.29917294
12;sujet12;C;1;25;1;alu;3;p10;5;5;25;0.104;90.9279398;2.532486177;-6.067145412
12;sujet12;C;1;25;1;alu;3;p10;6;6;26;0.132;82.75946935;2.602289043;12.53211408
12;sujet12;C;1;25;1;alu;3;p10;7;7;27;0.104;80.33892233;2.439290496;-10.8499742
12;sujet12;C;1;25;1;alu;3;p10;8;8;28;0.08;68.72333764;2.136571392;41.00048437
12;sujet12;C;1;25;1;alu;3;p10;9;9;29;0.1;64.98282821;1.560121792;8.316878287
12;sujet12;C;1;25;1;alu;3;p10;10;10;30;0.112;76.70588143;1.669051714;-22.62849307
12;sujet12;C;1;25;2;balsa;1;m10;1;1;31;0.148;89.32469059;1.697027677;5.384938055
12;sujet12;C;1;25;2;balsa;1;m10;2;2;32;0.112;52.2677535;1.40281073;-24.30924789
12;sujet12;C;1;25;2;balsa;1;m10;3;3;33;0.14;85.6283799;1.702095752;-14.95369691
12;sujet12;C;1;25;2;balsa;1;m10;4;4;34;0.144;90.18507071;1.882252733;-12.10264249
12;sujet12;C;1;25;2;balsa;1;m10;5;5;35;0.128;90.46086185;1.969566303;-13.91511153
12;sujet12;C;1;25;2;balsa;1;m10;6;6;36;0.116;67.69318637;1.477405649;-7.849866688
12;sujet12;C;1;25;2;balsa;1;m10;7;7;37;0.172;102.976335;2.190977879;-19.39983935
12;sujet12;C;1;25;2;balsa;1;m10;8;8;38;0.148;86.96269388;1.482672201;-8.138734548
12;sujet12;C;1;25;2;balsa;1;m10;9;9;39;0.108;62.70536724;1.708147634;0.15418617
12;sujet12;C;1;25;2;balsa;1;m10;10;10;40;0.144;91.85858015;1.90441669;-16.03813955
12;sujet12;C;1;25;2;balsa;2;0;1;1;41;0.156;78.46262211;1.622079432;-45.51162398
12;sujet12;C;1;25;2;balsa;2;0;2;2;42;0.16;132.0298723;2.168328401;4.23675656
12;sujet12;C;1;25;2;balsa;2;0;3;3;43;0.14;96.00175967;2.367566172;12.67470066
12;sujet12;C;1;25;2;balsa;2;0;4;4;44;0.124;96.10509365;2.353793598;11.48178515
12;sujet12;C;1;25;2;balsa;2;0;5;5;45;0.124;85.75082484;2.285495457;12.40445999
12;sujet12;C;1;25;2;balsa;2;0;6;6;46;0.16;96.51402668;2.292822326;-8.494397067
12;sujet12;C;1;25;2;balsa;2;0;7;7;47;0.148;91.55897722;1.919959431;2.245048389
12;sujet12;C;1;25;2;balsa;2;0;8;8;48;0.188;115.0776247;1.784835834;-25.92558766
12;sujet12;C;1;25;2;balsa;2;0;9;9;49;0.188;102.366053;2.174657865;8.321372046
12;sujet12;C;1;25;2;balsa;2;0;10;10;50;0.112;105.5399435;2.349549106;-5.154088963
12;sujet12;C;1;25;2;balsa;3;p10;1;1;51;0.14;107.8743591;1.858045818;-18.32059771
12;sujet12;C;1;25;2;balsa;3;p10;2;2;52;0.136;97.53728989;2.276628566;-0.859401369
12;sujet12;C;1;25;2;balsa;3;p10;3;3;53;0.136;79.91266262;2.086962824;-19.16447313
12;sujet12;C;1;25;2;balsa;3;p10;4;4;54;0.18;130.9456718;2.32332838;11.5260076
12;sujet12;C;1;25;2;balsa;3;p10;5;5;55;0.14;87.960505;1.989400309;-3.314850776
12;sujet12;C;1;25;2;balsa;3;p10;6;6;56;0.16;108.6640514;2.380836108;-6.181136161
12;sujet12;C;1;25;2;balsa;3;p10;7;7;57;0.192;147.5575916;2.160289289;-3.255271337
12;sujet12;C;1;25;2;balsa;3;p10;8;8;58;0.16;140.7320535;2.085816507;-8.846239192
12;sujet12;C;1;25;2;balsa;3;p10;9;9;59;0.172;121.4863912;2.469004962;24.6262793
12;sujet12;C;1;25;2;balsa;3;p10;10;10;60;0.16;138.3320969;3.010245334;-3.723122932
12;sujet12;C;2;50;1;alu;1;m10;1;1;61;0.196;136.1925295;2.390731946;16.1435379
12;sujet12;C;2;50;1;alu;1;m10;2;2;62;0.136;120.1304416;2.50523926;-22.69962499
12;sujet12;C;2;50;1;alu;1;m10;3;3;63;0.14;123.5870255;2.427030151;-12.83863164
12;sujet12;C;2;50;1;alu;1;m10;4;4;64;0.172;127.9336303;2.061911118;-36.86868697
12;sujet12;C;2;50;1;alu;1;m10;5;5;65;0.18;117.5974243;1.911302172;-20.01549954
12;sujet12;C;2;50;1;alu;1;m10;6;6;66;0.164;116.255349;1.857954699;-26.42967534
12;sujet12;C;2;50;1;alu;1;m10;7;7;67;0.188;131.2045805;2.02750702;-18.35837429
12;sujet12;C;2;50;1;alu;1;m10;8;8;68;0.212;119.4636953;1.758309178;-16.52904835
12;sujet12;C;2;50;1;alu;1;m10;9;9;69;0.156;126.3170622;1.899430476;-30.91265995
12;sujet12;C;2;50;1;alu;1;m10;10;10;70;0.144;106.3405955;1.980591284;-16.58938962
12;sujet12;C;2;50;1;alu;2;0;1;1;71;0.208;177.0249817;2.993878636;-14.67337068
12;sujet12;C;2;50;1;alu;2;0;2;2;72;0.188;168.248027;2.777719793;-3.336541599
12;sujet12;C;2;50;1;alu;2;0;3;3;73;0.16;158.5960692;2.995769481;-17.64004828
12;sujet12;C;2;50;1;alu;2;0;4;4;74;0.144;127.761416;2.731962234;-10.30074717
12;sujet12;C;2;50;1;alu;2;0;5;5;75;0.156;125.8849288;2.485640186;-11.39106899
12;sujet12;C;2;50;1;alu;2;0;6;6;76;0.196;140.1231066;2.527060784;-37.55782635
12;sujet12;C;2;50;1;alu;2;0;7;7;77;0.192;164.4391696;2.96533111;-36.90632729
12;sujet12;C;2;50;1;alu;2;0;8;8;78;0.156;161.9969523;2.9889773;-12.82003883
12;sujet12;C;2;50;1;alu;2;0;9;9;79;0.16;132.0344907;2.892041886;-0.798360433
12;sujet12;C;2;50;1;alu;2;0;10;10;80;0.128;108.7913802;2.748163515;5.202098733
12;sujet12;C;2;50;1;alu;3;p10;1;1;81;0.188;130.7923291;2.736638981;-24.37085579
12;sujet12;C;2;50;1;alu;3;p10;2;2;82;0.136;128.7001167;3.250828342;-18.1338989
12;sujet12;C;2;50;1;alu;3;p10;3;3;83;0.152;146.5116836;2.922692668;-36.89253222
12;sujet12;C;2;50;1;alu;3;p10;4;4;84;0.172;170.4842337;3.340714552;-48.66413695
12;sujet12;C;2;50;1;alu;3;p10;5;5;85;0.2;182.5475509;3.044421924;-24.26067482
12;sujet12;C;2;50;1;alu;3;p10;6;6;86;0.168;172.5040426;2.814734917;-26.24093457
12;sujet12;C;2;50;1;alu;3;p10;7;7;87;0.188;209.8103074;3.156951297;-32.6746185
12;sujet12;C;2;50;1;alu;3;p10;8;8;88;0.16;158.5226062;3.247663477;-15.84107753
12;sujet12;C;2;50;1;alu;3;p10;9;9;89;0.152;155.3688578;3.350052405;-15.80593186
12;sujet12;C;2;50;1;alu;3;p10;10;10;90;0.14;168.0223705;3.272913244;-18.84614721
12;sujet12;C;2;50;2;balsa;1;m10;1;1;91;0.164;155.0282083;3.080748451;-3.18265464
12;sujet12;C;2;50;2;balsa;1;m10;2;2;92;0.148;136.5444567;2.655132485;-8.317601203
12;sujet12;C;2;50;2;balsa;1;m10;3;3;93;0.196;179.8479555;3.046924361;-18.79160116
12;sujet12;C;2;50;2;balsa;1;m10;4;4;94;0.132;122.8494998;2.682210765;-3.296300547
12;sujet12;C;2;50;2;balsa;1;m10;5;5;95;0.16;161.2709077;2.65920114;-32.10916171
12;sujet12;C;2;50;2;balsa;1;m10;6;6;96;0.168;153.2189784;2.817492929;-20.28132904
12;sujet12;C;2;50;2;balsa;1;m10;7;7;97;0.168;172.0455087;2.792758337;-22.37429289
12;sujet12;C;2;50;2;balsa;1;m10;8;8;98;0.176;165.9586871;2.613742587;-22.40029901
12;sujet12;C;2;50;2;balsa;1;m10;9;9;99;0.18;152.4824044;2.346357148;-28.77288872
12;sujet12;C;2;50;2;balsa;1;m10;10;10;100;0.216;171.7944584;2.382337316;-28.36696634
12;sujet12;C;2;50;2;balsa;2;0;1;1;101;0.236;178.9079512;3.196182278;-15.97633288
12;sujet12;C;2;50;2;balsa;2;0;2;2;102;0.188;209.4212432;2.828698633;-37.556911
12;sujet12;C;2;50;2;balsa;2;0;3;3;103;0.184;184.7126559;3.158800638;-22.71940966
12;sujet12;C;2;50;2;balsa;2;0;4;4;104;0.192;169.1085019;2.95496628;-25.87216181
12;sujet12;C;2;50;2;balsa;2;0;5;5;105;0.184;160.3725777;3.300791472;-14.03802398
12;sujet12;C;2;50;2;balsa;2;0;6;6;106;0.192;152.4661585;2.911868371;-32.4561255
12;sujet12;C;2;50;2;balsa;2;0;7;7;107;0.164;156.9248872;3.548164516;-26.02218647
12;sujet12;C;2;50;2;balsa;2;0;8;8;108;0.176;181.8332742;3.444788154;-27.29987379
12;sujet12;C;2;50;2;balsa;2;0;9;9;109;0.192;184.4692929;3.392256003;-14.72906373
12;sujet12;C;2;50;2;balsa;2;0;10;10;110;0.176;175.9450265;3.503724251;-20.91631894
12;sujet12;C;2;50;2;balsa;3;p10;1;1;111;0.22;155.6669519;2.675833482;-53.96006026
12;sujet12;C;2;50;2;balsa;3;p10;2;2;112;0.152;193.9514316;3.471442173;-20.00267255
12;sujet12;C;2;50;2;balsa;3;p10;3;3;113;0.156;161.5352126;3.347845857;-38.11584443
12;sujet12;C;2;50;2;balsa;3;p10;4;4;114;0.156;185.825294;3.510964237;-27.42586442
12;sujet12;C;2;50;2;balsa;3;p10;5;5;115;0.192;184.4903639;3.394906667;-21.05987943
12;sujet12;C;2;50;2;balsa;3;p10;6;6;116;0.2;186.5290995;3.452017795;-29.06954024
12;sujet12;C;2;50;2;balsa;3;p10;7;7;117;0.188;206.2273144;3.417868445;-25.64304688
12;sujet12;C;2;50;2;balsa;3;p10;8;8;118;0.176;214.5952249;3.753365404;-61.40052561
12;sujet12;C;2;50;2;balsa;3;p10;9;9;119;0.168;193.113927;3.588113386;-40.39271824
12;sujet12;C;2;50;2;balsa;3;p10;10;10;120;0.2;224.1619421;3.770113487;-34.74611769
13;sujet13;;1;25;1;alu;1;m10;1;1;1;0.156;112.709581;2.45116836;16.36062311
13;sujet13;;1;25;1;alu;1;m10;2;2;2;0.112;87.84354029;2.138349739;-11.52019141
13;sujet13;;1;25;1;alu;1;m10;3;3;3;0.14;97.4868998;2.374441543;44.61372118
13;sujet13;;1;25;1;alu;1;m10;4;4;4;0.16;100.9705222;2.237265147;8.152050452
13;sujet13;;1;25;1;alu;1;m10;5;5;5;0.172;96.81471808;2.264621864;-11.65172783
13;sujet13;;1;25;1;alu;1;m10;6;6;6;0.168;86.79974034;2.297861313;12.33851899
13;sujet13;;1;25;1;alu;1;m10;7;7;7;0.168;89.81668948;2.182545083;33.15869385
13;sujet13;;1;25;1;alu;1;m10;8;8;8;0.116;78.70227304;2.069912702;0.118385314
13;sujet13;;1;25;1;alu;1;m10;9;9;9;0.14;89.98272782;2.229867898;10.2559385
13;sujet13;;1;25;1;alu;1;m10;10;10;10;0.116;91.30305562;2.144798705;32.48912388
13;sujet13;;1;25;1;alu;2;0;1;1;11;0.068;80.41872316;2.88427397;-36.43154047
13;sujet13;;1;25;1;alu;2;0;2;2;12;0.128;154.1511395;3.45773176;56.49222845
13;sujet13;;1;25;1;alu;2;0;3;3;13;0.192;130.8470762;2.831279802;-25.37090865
13;sujet13;;1;25;1;alu;2;0;4;4;14;0.136;163.0981675;3.755115045;20.97413881
13;sujet13;;1;25;1;alu;2;0;5;5;15;0.112;115.0766183;2.837686831;0.06716185
13;sujet13;;1;25;1;alu;2;0;6;6;16;0.16;129.8337667;3.267854285;52.22361942
13;sujet13;;1;25;1;alu;2;0;7;7;17;0.148;128.7872976;3.010364269;5.01467809
13;sujet13;;1;25;1;alu;2;0;8;8;18;0.136;114.7168612;2.303195711;-37.25238334
13;sujet13;;1;25;1;alu;2;0;9;9;19;0.148;157.2189519;3.031669086;36.07839384
13;sujet13;;1;25;1;alu;2;0;10;10;20;0.148;130.0613151;2.895780451;-42.34034397
13;sujet13;;1;25;1;alu;3;p10;1;1;21;0.184;78.57343282;2.345184228;-46.3211598
13;sujet13;;1;25;1;alu;3;p10;2;2;22;0.088;128.5453206;3.230252653;-28.65957771
13;sujet13;;1;25;1;alu;3;p10;3;3;23;0.172;176.1697262;3.578744079;43.02249556
13;sujet13;;1;25;1;alu;3;p10;4;4;24;0.112;125.6705466;3.184868239;18.52512969
13;sujet13;;1;25;1;alu;3;p10;5;5;25;0.112;114.71236;2.762143537;-32.30693431
13;sujet13;;1;25;1;alu;3;p10;6;6;26;0.104;108.8309087;3.279667758;-12.66848755
13;sujet13;;1;25;1;alu;3;p10;7;7;27;0.072;91.76720332;2.913179171;-34.46969595
13;sujet13;;1;25;1;alu;3;p10;8;8;28;0.084;98.3762146;2.360215971;34.37691635
13;sujet13;;1;25;1;alu;3;p10;9;9;29;0.18;140.1139496;2.848222066;-26.06141532
13;sujet13;;1;25;1;alu;3;p10;10;10;30;0.128;132.0139139;2.94618294;6.496135246
13;sujet13;;1;25;2;balsa;1;m10;1;1;31;0.128;99.78099169;2.469051476;-24.03310931
13;sujet13;;1;25;2;balsa;1;m10;2;2;32;0.152;122.7553344;2.53987301;10.0916009
13;sujet13;;1;25;2;balsa;1;m10;3;3;33;0.152;112.9549403;2.241273093;-0.744945562
13;sujet13;;1;25;2;balsa;1;m10;4;4;34;0.14;101.07241;2.210850045;-8.217725704
13;sujet13;;1;25;2;balsa;1;m10;5;5;35;0.12;83.02275483;2.240060945;-11.63120842
13;sujet13;;1;25;2;balsa;1;m10;6;6;36;0.148;117.6031107;2.57560947;-1.973214925
13;sujet13;;1;25;2;balsa;1;m10;7;7;37;0.144;105.4612291;2.323771281;-21.68740132
13;sujet13;;1;25;2;balsa;1;m10;8;8;38;0.128;121.265953;2.84280845;3.150723359
13;sujet13;;1;25;2;balsa;1;m10;9;9;39;0.156;99.83476549;2.519331796;-11.63052058
13;sujet13;;1;25;2;balsa;1;m10;10;10;40;0.156;106.4319505;2.620293967;6.451711234
13;sujet13;;1;25;2;balsa;2;0;1;1;41;0.06;19.9794755;0.601545206;-82.81899828
13;sujet13;;1;25;2;balsa;2;0;2;2;42;0.06;30.83736355;1.089813962;-65.33452107
13;sujet13;;1;25;2;balsa;2;0;3;3;43;0.068;43.26649655;1.553939003;-51.63283033
13;sujet13;;1;25;2;balsa;2;0;4;4;44;0.072;44.5533977;1.863390621;-29.40009457
13;sujet13;;1;25;2;balsa;2;0;5;5;45;0.1;68.66492578;2.32641101;-65.24772653
13;sujet13;;1;25;2;balsa;2;0;6;6;46;0.1;120.2611007;3.625168316;-35.33804166
13;sujet13;;1;25;2;balsa;2;0;7;7;47;0.108;164.8942585;3.88899092;-10.81193302
13;sujet13;;1;25;2;balsa;2;0;8;8;48;0.1;161.843083;4.095755268;-16.10027471
13;sujet13;;1;25;2;balsa;2;0;9;9;49;0.104;136.0103238;4.330574148;-4.407577925
13;sujet13;;1;25;2;balsa;2;0;10;10;50;0.108;137.6229653;4.03494354;26.38792191
13;sujet13;;1;25;2;balsa;3;p10;1;1;51;0.08;94.94624778;2.945455719;-27.87253331
13;sujet13;;1;25;2;balsa;3;p10;2;2;52;0.076;90.7184946;3.225444395;-40.21020568
13;sujet13;;1;25;2;balsa;3;p10;3;3;53;0.12;126.4360584;3.639069773;-11.28109806
13;sujet13;;1;25;2;balsa;3;p10;4;4;54;0.088;137.280082;3.681199039;-43.51285967
13;sujet13;;1;25;2;balsa;3;p10;5;5;55;0.116;162.7636437;4.661483169;20.8150698
13;sujet13;;1;25;2;balsa;3;p10;6;6;56;0.168;155.9342086;3.426689864;-39.2770535
13;sujet13;;1;25;2;balsa;3;p10;7;7;57;0.14;197.6140315;4.370258789;2.859580238
13;sujet13;;1;25;2;balsa;3;p10;8;8;58;0.168;185.5118041;3.909017735;-9.515431746
13;sujet13;;1;25;2;balsa;3;p10;9;9;59;0.156;200.9019019;4.511794649;-16.94346305
13;sujet13;;1;25;2;balsa;3;p10;10;10;60;0.176;199.6520425;4.34158022;-17.24463919
13;sujet13;;2;50;1;alu;1;m10;1;1;61;0.108;108.3350633;2.92472996;7.939758083
13;sujet13;;2;50;1;alu;1;m10;2;2;62;0.128;114.8977346;2.832440538;13.85534977
13;sujet13;;2;50;1;alu;1;m10;3;3;63;0.096;86.10550307;2.659998151;-1.128853855
13;sujet13;;2;50;1;alu;1;m10;4;4;64;0.108;113.6212006;2.717824783;-18.84327005
13;sujet13;;2;50;1;alu;1;m10;5;5;65;0.1;97.02011982;2.532616357;-18.0745825
13;sujet13;;2;50;1;alu;1;m10;6;6;66;0.112;118.390002;2.852668586;28.89647581
13;sujet13;;2;50;1;alu;1;m10;7;7;67;0.12;116.0273645;2.718239929;38.9119937
13;sujet13;;2;50;1;alu;1;m10;8;8;68;0.116;95.61736098;2.289632235;-13.85651425
13;sujet13;;2;50;1;alu;1;m10;9;9;69;0.116;97.4665397;2.712314818;18.57213232
13;sujet13;;2;50;1;alu;1;m10;10;10;70;0.136;126.4021766;2.874072035;2.290289251
13;sujet13;;2;50;1;alu;2;0;1;1;71;0.096;145.935262;4.004167485;-22.10624086
13;sujet13;;2;50;1;alu;2;0;2;2;72;0.1;120.525283;3.396447795;13.68028765
13;sujet13;;2;50;1;alu;2;0;3;3;73;0.124;146.2340221;2.847236257;-9.433253899
13;sujet13;;2;50;1;alu;2;0;4;4;74;0.112;120.8249595;3.238259284;-5.110938841
13;sujet13;;2;50;1;alu;2;0;5;5;75;0.096;130.5326058;3.078613429;11.49936996
13;sujet13;;2;50;1;alu;2;0;6;6;76;0.104;114.0544114;2.592087634;-24.99924747
13;sujet13;;2;50;1;alu;2;0;7;7;77;0.116;133.2286418;3.0324706;-19.14218666
13;sujet13;;2;50;1;alu;2;0;8;8;78;0.108;133.1178377;3.296880479;9.00664387
13;sujet13;;2;50;1;alu;2;0;9;9;79;0.108;120.5404717;2.343146763;-33.18759989
13;sujet13;;2;50;1;alu;2;0;10;10;80;0.14;148.2462488;3.007984801;1.317874448
13;sujet13;;2;50;1;alu;3;p10;1;1;81;0.08;85.70066831;3.135541775;-61.31496149
13;sujet13;;2;50;1;alu;3;p10;2;2;82;0.08;116.5747015;3.55479989;-41.10962029
13;sujet13;;2;50;1;alu;3;p10;3;3;83;0.076;106.5190265;3.501993698;1.729056839
13;sujet13;;2;50;1;alu;3;p10;4;4;84;0.088;126.2244622;3.876237641;10.22557542
13;sujet13;;2;50;1;alu;3;p10;5;5;85;0.084;76.39948525;3.117758479;-13.00356375
13;sujet13;;2;50;1;alu;3;p10;6;6;86;0.064;77.23539279;3.262945967;-53.22727163
13;sujet13;;2;50;1;alu;3;p10;7;7;87;0.068;105.1458731;3.995585691;-8.177482658
13;sujet13;;2;50;1;alu;3;p10;8;8;88;0.056;84.39270157;3.940220946;-31.55354847
13;sujet13;;2;50;1;alu;3;p10;9;9;89;0.064;100.9918449;3.060884772;-6.018602311
13;sujet13;;2;50;1;alu;3;p10;10;10;90;0.096;135.0223976;3.742452132;-27.92593748
13;sujet13;;2;50;2;balsa;1;m10;1;1;91;0.116;126.2430121;3.245080056;-12.35299897
13;sujet13;;2;50;2;balsa;1;m10;2;2;92;0.12;154.9005627;4.167716587;38.84644822
13;sujet13;;2;50;2;balsa;1;m10;3;3;93;0.16;134.707059;3.068120903;-22.11544287
13;sujet13;;2;50;2;balsa;1;m10;4;4;94;0.168;187.5021634;2.890882587;-5.414817356
13;sujet13;;2;50;2;balsa;1;m10;5;5;95;0.144;153.1089052;3.298857591;-7.39349312
13;sujet13;;2;50;2;balsa;1;m10;6;6;96;0.124;129.5950156;3.433406716;-17.48704206
13;sujet13;;2;50;2;balsa;1;m10;7;7;97;0.116;127.339033;3.383671036;-3.518133983
13;sujet13;;2;50;2;balsa;1;m10;8;8;98;0.116;149.578418;3.55150762;-14.10950805
13;sujet13;;2;50;2;balsa;1;m10;9;9;99;0.148;158.9268117;3.330344884;-28.75067625
13;sujet13;;2;50;2;balsa;1;m10;10;10;100;0.156;171.2458699;3.903916334;-16.42912265
13;sujet13;;2;50;2;balsa;2;0;1;1;101;0.096;163.7317249;3.972455858;-64.75806492
13;sujet13;;2;50;2;balsa;2;0;2;2;102;0.136;224.974355;4.542304391;-14.21080759
13;sujet13;;2;50;2;balsa;2;0;3;3;103;0.172;248.2419187;4.483935045;-41.54429479
13;sujet13;;2;50;2;balsa;2;0;4;4;104;0.156;260.0076823;4.90388043;-23.18469807
13;sujet13;;2;50;2;balsa;2;0;5;5;105;0.156;237.433969;4.053342142;-39.07412335
13;sujet13;;2;50;2;balsa;2;0;6;6;106;0.176;326.1579791;5.289352088;-37.43269086
13;sujet13;;2;50;2;balsa;2;0;7;7;107;0.152;258.1010458;4.063154625;-16.57165345
13;sujet13;;2;50;2;balsa;2;0;8;8;108;0.168;250.6466833;4.255525684;-46.27951043
13;sujet13;;2;50;2;balsa;2;0;9;9;109;0.18;230.4539815;4.616849302;-73.4907613
13;sujet13;;2;50;2;balsa;2;0;10;10;110;0.168;274.0555635;4.811666136;-11.94515824
13;sujet13;;2;50;2;balsa;3;p10;1;1;111;0.104;164.3136307;4.81525061;-29.98891581
13;sujet13;;2;50;2;balsa;3;p10;2;2;112;0.096;191.2920857;5.406488674;-14.84699902
13;sujet13;;2;50;2;balsa;3;p10;3;3;113;0.104;172.6712693;4.391671533;-39.08800694
13;sujet13;;2;50;2;balsa;3;p10;4;4;114;0.144;217.3370142;4.958786017;-21.65035605
13;sujet13;;2;50;2;balsa;3;p10;5;5;115;0.12;139.1142613;3.45953731;-22.99554306
13;sujet13;;2;50;2;balsa;3;p10;6;6;116;0.08;140.6822254;4.317884017;-11.14300778
13;sujet13;;2;50;2;balsa;3;p10;7;7;117;0.096;137.2559442;4.078699025;-30.73269288
13;sujet13;;2;50;2;balsa;3;p10;8;8;118;0.108;165.5796305;3.524194199;3.218197927
13;sujet13;;2;50;2;balsa;3;p10;9;9;119;0.096;166.069711;4.582232769;5.287217462
13;sujet13;;2;50;2;balsa;3;p10;10;10;120;0.072;115.2633598;4.02040653;-33.21579943
14;sujet14;;1;25;1;alu;1;m10;1;1;1;0.14;111.2978066;1.576513769;-5.296012816
14;sujet14;;1;25;1;alu;1;m10;2;2;2;0.164;97.54244711;1.510787336;-23.09204839
14;sujet14;;1;25;1;alu;1;m10;3;3;3;0.172;101.8029379;1.43354939;-44.4106029
14;sujet14;;1;25;1;alu;1;m10;4;4;4;0.16;93.94646212;1.538671383;55.83258307
14;sujet14;;1;25;1;alu;1;m10;5;5;5;0.14;74.11368385;1.029238487;-44.03338946
14;sujet14;;1;25;1;alu;1;m10;6;6;6;0.224;77.95748782;1.219771052;-4.181051016
14;sujet14;;1;25;1;alu;1;m10;7;7;7;0.152;71.57631205;1.398282813;-0.273985823
14;sujet14;;1;25;1;alu;1;m10;8;8;8;0.14;81.86982504;1.258446935;-3.831649218
14;sujet14;;1;25;1;alu;1;m10;9;9;9;0.144;79.10065345;1.289032073;-16.65686032
14;sujet14;;1;25;1;alu;1;m10;10;10;10;0.132;77.63203362;1.560325166;-13.15329293
14;sujet14;;1;25;1;alu;2;0;1;1;11;0.264;109.3678508;1.524687239;-62.77771039
14;sujet14;;1;25;1;alu;2;0;2;2;12;0.164;143.4933433;1.632618977;-32.55714571
14;sujet14;;1;25;1;alu;2;0;3;3;13;0.188;124.8985752;1.628952487;-0.804911075
14;sujet14;;1;25;1;alu;2;0;4;4;14;0.236;125.0438602;1.620091334;17.82899858
14;sujet14;;1;25;1;alu;2;0;5;5;15;0.188;107.5591772;1.498227695;-21.91740816
14;sujet14;;1;25;1;alu;2;0;6;6;16;0.18;99.14495191;1.591644686;-25.63769318
14;sujet14;;1;25;1;alu;2;0;7;7;17;0.152;135.5135892;1.600780162;-32.50648988
14;sujet14;;1;25;1;alu;2;0;8;8;18;0.2;139.7158514;1.375634437;8.095773073
14;sujet14;;1;25;1;alu;2;0;9;9;19;0.18;154.7706641;1.251321352;-15.040282
14;sujet14;;1;25;1;alu;2;0;10;10;20;0.2;154.1591775;1.619215467;34.21795811
14;sujet14;;1;25;1;alu;3;p10;1;1;21;0.148;116.4925806;1.928948013;-27.24288914
14;sujet14;;1;25;1;alu;3;p10;2;2;22;0.192;113.918755;2.388961028;49.91867112
14;sujet14;;1;25;1;alu;3;p10;3;3;23;0.14;102.5284587;1.723672921;-28.61948414
14;sujet14;;1;25;1;alu;3;p10;4;4;24;0.168;117.9692643;1.713965461;-20.93358089
14;sujet14;;1;25;1;alu;3;p10;5;5;25;0.192;164.8855429;2.067684556;-6.663187556
14;sujet14;;1;25;1;alu;3;p10;6;6;26;0.164;135.0815608;2.144484347;41.99013551
14;sujet14;;1;25;1;alu;3;p10;7;7;27;0.2;111.651777;1.811579975;-30.22122468
14;sujet14;;1;25;1;alu;3;p10;8;8;28;0.18;130.9273961;2.099427604;-30.18527271
14;sujet14;;1;25;1;alu;3;p10;9;9;29;0.152;126.2582008;2.286475621;-16.99025057
14;sujet14;;1;25;1;alu;3;p10;10;10;30;0.168;137.3990811;1.972472231;-24.49437087
14;sujet14;;1;25;2;balsa;1;m10;1;1;31;0.1;86.95928835;1.260321924;-49.64713638
14;sujet14;;1;25;2;balsa;1;m10;2;2;32;0.108;77.88431478;1.420950848;-18.78802486
14;sujet14;;1;25;2;balsa;1;m10;3;3;33;0.104;80.50300889;1.821886363;-37.16555318
14;sujet14;;1;25;2;balsa;1;m10;4;4;34;0.144;101.2472183;2.020220141;60.89094857
14;sujet14;;1;25;2;balsa;1;m10;5;5;35;0.1;73.01621027;1.568224653;-25.86032232
14;sujet14;;1;25;2;balsa;1;m10;6;6;36;0.148;99.8526389;1.60024477;-29.0198936
14;sujet14;;1;25;2;balsa;1;m10;7;7;37;0.144;110.9230653;1.645411703;-11.30432462
14;sujet14;;1;25;2;balsa;1;m10;8;8;38;0.124;84.1630499;1.95571269;2.647562203
14;sujet14;;1;25;2;balsa;1;m10;9;9;39;0.176;105.8380327;1.667128071;-14.56167306
14;sujet14;;1;25;2;balsa;1;m10;10;10;40;0.152;104.1784453;1.552881696;-28.09830936
14;sujet14;;1;25;2;balsa;2;0;1;1;41;0.156;89.47159065;1.694607883;-4.506289276
14;sujet14;;1;25;2;balsa;2;0;2;2;42;0.104;79.38385243;1.588763427;-10.96710516
14;sujet14;;1;25;2;balsa;2;0;3;3;43;0.136;97.06125462;1.932817536;5.644221756
14;sujet14;;1;25;2;balsa;2;0;4;4;44;0.12;97.40098676;1.533061143;-0.63515432
14;sujet14;;1;25;2;balsa;2;0;5;5;45;0.132;105.032107;1.576037555;-46.25588836
14;sujet14;;1;25;2;balsa;2;0;6;6;46;0.132;100.4964743;1.711777151;-16.84807288
14;sujet14;;1;25;2;balsa;2;0;7;7;47;0.084;64.72920195;1.904652696;31.67376174
14;sujet14;;1;25;2;balsa;2;0;8;8;48;0.12;73.00994919;1.539192706;3.245712803
14;sujet14;;1;25;2;balsa;2;0;9;9;49;0.116;80.30007232;1.767878877;3.545997291
14;sujet14;;1;25;2;balsa;2;0;10;10;50;0.14;76.59596194;1.800583276;-43.24900091
14;sujet14;;1;25;2;balsa;3;p10;1;1;51;0.116;95.31314333;2.141123216;35.34842239
14;sujet14;;1;25;2;balsa;3;p10;2;2;52;0.132;103.1723093;1.928512804;-6.925018344
14;sujet14;;1;25;2;balsa;3;p10;3;3;53;0.128;102.2888365;1.861691396;-13.17797784
